run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,15,0.12631578947368421,0.6930995554164197,0.3302274907225857,0.6697725092774143
0,15,0.1368421052631579,0.6405249013120871,0.33464221322686105,0.665357786773139
0,15,0.14736842105263157,0.6777913353311221,0.3217135077026785,0.6782864922973215
0,15,0.15789473684210525,0.6990606569268786,0.31613655697734877,0.6838634430226513
0,15,0.16842105263157894,0.7052267872081676,0.3092962827814133,0.6907037172185868
0,15,0.17894736842105263,0.6730814950597875,0.302928620605046,0.6970713793949541
0,15,0.18947368421052632,0.6899943078049767,0.30286537087099663,0.6971346291290035
0,15,0.2,0.6859513288921362,0.29493467032880094,0.7050653296711992
1,6,0.0,0.46416618591847875,0.0,1.0
1,6,0.010526315789473684,0.46651598539241335,0.0,1.0
1,6,0.021052631578947368,0.5004147009552522,0.0,1.0
1,6,0.031578947368421054,0.5194590375497182,0.0,1.0
1,6,0.042105263157894736,0.511152200550408,0.0,1.0
1,6,0.05263157894736842,0.5259165303207609,0.0,1.0
1,6,0.06315789473684211,0.5239209760347553,0.0,1.0
1,6,0.07368421052631578,0.53662941662422,0.0,1.0
1,6,0.08421052631578947,0.5327260631875477,0.0,1.0
1,6,0.09473684210526316,0.5433209576966564,0.0,1.0
1,6,0.10526315789473684,0.5635001551292473,0.0,1.0
1,6,0.11578947368421053,0.5267504515772139,0.0,1.0
1,6,0.12631578947368421,0.5497871108634556,0.0,1.0
1,6,0.1368421052631579,0.5433651052636346,0.0,1.0
1,6,0.14736842105263157,0.554971897117108,0.0,1.0
1,6,0.15789473684210525,0.5332621919928325,0.0,1.0
1,6,0.16842105263157894,0.5333513404294964,0.0,1.0
1,6,0.17894736842105263,0.534510759985913,0.0,1.0
1,6,0.18947368421052632,0.5216002031079644,0.0,1.0
1,6,0.2,0.523883951091247,0.0,1.0
1,7,0.0,0.4549540616423283,0.0,1.0
1,7,0.010526315789473684,0.5035279565255343,0.0,1.0
1,7,0.021052631578947368,0.49649184580453615,0.0,1.0
1,7,0.031578947368421054,0.5386720820271413,0.0,1.0
1,7,0.042105263157894736,0.5457864826711203,0.0,1.0
1,7,0.05263157894736842,0.5518447534419695,0.0,1.0
1,7,0.06315789473684211,0.5728139159387836,0.0,1.0
1,7,0.07368421052631578,0.5831058831354975,0.0,1.0
1,7,0.08421052631578947,0.5532994635266564,0.0,1.0
1,7,0.09473684210526316,0.5858635440065354,0.0,1.0
1,7,0.10526315789473684,0.5835747597370048,0.0,1.0
1,7,0.11578947368421053,0.5789792268014508,0.0,1.0
1,7,0.12631578947368421,0.5698137497842345,0.0,1.0
1,7,0.1368421052631579,0.5806605742892303,0.0,1.0
1,7,0.14736842105263157,0.579009054662368,0.0,1.0
1,7,0.15789473684210525,0.5797808760928793,0.0,1.0
1,7,0.16842105263157894,0.5619204756931037,0.0,1.0
1,7,0.17894736842105263,0.5500741141755047,0.0,1.0
1,7,0.18947368421052632,0.5563805508325357,0.0,1.0
1,7,0.2,0.5492218174199597,0.0,1.0
1,8,0.0,0.44173375006020327,0.0,1.0
1,8,0.010526315789473684,0.5401153909516461,0.0,1.0
1,8,0.021052631578947368,0.5840987775903558,0.0,1.0
1,8,0.031578947368421054,0.6108480908550137,0.0,1.0
1,8,0.042105263157894736,0.6351857491138759,0.0,1.0
1,8,0.05263157894736842,0.6211693620879193,0.0,1.0
1,8,0.06315789473684211,0.6420798214762502,0.0,1.0
1,8,0.07368421052631578,0.6368467857243825,0.0,1.0
1,8,0.08421052631578947,0.6405002396702019,0.0,1.0
1,8,0.09473684210526316,0.6612040434470137,0.0,1.0
1,8,0.10526315789473684,0.6430673273565388,0.0,1.0
1,8,0.11578947368421053,0.6582069146689136,0.0,1.0
1,8,0.12631578947368421,0.626853015292012,0.0,1.0
1,8,0.1368421052631579,0.6081752793729722,0.0,1.0
1,8,0.14736842105263157,0.6239939066962228,0.0,1.0
1,8,0.15789473684210525,0.6269230859584056,0.0,1.0
1,8,0.16842105263157894,0.6232979738495577,0.0,1.0
1,8,0.17894736842105263,0.6269946568979949,0.0,1.0
1,8,0.18947368421052632,0.5917993353365145,0.0,1.0
1,8,0.2,0.6044314979865418,0.0,1.0
1,9,0.0,0.47561590045515667,0.0,1.0
1,9,0.010526315789473684,0.7051830301496781,0.0,1.0
1,9,0.021052631578947368,0.7567363884863113,0.0,1.0
1,9,0.031578947368421054,0.7588461991827138,0.0,1.0
1,9,0.042105263157894736,0.7561438426896893,0.0,1.0
1,9,0.05263157894736842,0.7652057277576603,0.0,1.0
1,9,0.06315789473684211,0.7610682914215404,0.0,1.0
1,9,0.07368421052631578,0.7470561668777763,0.0,1.0
1,9,0.08421052631578947,0.7268477143534441,0.0,1.0
1,9,0.09473684210526316,0.7249505178468701,0.0,1.0
1,9,0.10526315789473684,0.7137270399832939,0.0,1.0
1,9,0.11578947368421053,0.7265067431126937,0.0,1.0
1,9,0.12631578947368421,0.7014553806513485,0.0,1.0
1,9,0.1368421052631579,0.7142869266983134,0.0,1.0
1,9,0.14736842105263157,0.6895408400295591,0.0,1.0
1,9,0.15789473684210525,0.6804878644389702,0.0,1.0
1,9,0.16842105263157894,0.6897374951387106,0.0,1.0
